SOURCE,TARGET,TIME,TYPE,WEIGHT,SITE,lock_bool,high_bool,low_bool,ANTENNA,pre_dur,post_dur
J3581,J1102,8579411,COOP_FAIL,13,STREAM,1,0,0,NA,8,NA
J1480,J3085,8579422,COOP_FAIL,2,EDDY,1,0,0,NA,2,NA
J3581,J1102,8579424,REPLACEMENT,0,STREAM,1,0,0,NA,NA,NA
J2475,J1480,8579437,COOP_SUCCESS,1,EDDY,1,1,0,NA,4,NA
J2475,J2952,8579443,COOP_FAIL,1,EDDY,1,1,0,NA,NA,8
J2941,J2941,8579453,SOLO_NO_COOP,6,EDDY,1,0,0,B,NA,NA
J2952,J2941,8579478,COOP_FAIL,1,EDDY,1,0,0,NA,3,1
J2941,J2941,8579481,SOLO_NO_COOP,33,EDDY,1,0,0,A,NA,NA
J972,J2941,8579492,COOP_SUCCESS,1,EDDY,1,1,0,NA,5,1
J2198,J2198,8579536,SOLO_NO_COOP,16,EDDY,1,0,0,B,NA,NA
J3560,J3580,8579602,COOP_FAIL,3,STREAM,1,0,0,NA,29,7
J1602,J1602,8580650,SOLO_NO_COOP,17,EDDY,0,0,1,B,NA,NA
J1602,J1602,8580796,SOLO_NO_COOP,13,EDDY,0,0,1,B,NA,NA
J1602,J1602,8581105,SOLO_NO_COOP,16,EDDY,0,0,1,A,NA,NA
J1352,J1352,8581256,SOLO_NO_COOP,12,EDDY,0,0,1,B,NA,NA
J1352,J1352,8581292,SOLO_NO_COOP,35,EDDY,0,0,1,A,NA,NA
J3564,J3564,8581577,SOLO_NO_COOP,39,EDDY,0,0,1,B,NA,NA
J2941,J1902,8582435,COOP_FAIL,3,EDDY,1,1,0,NA,NA,NA
J2941,J2198,8582439,COOP_FAIL,1,EDDY,1,1,0,NA,NA,NA
J1902,J2941,8582455,COOP_FAIL,1,EDDY,1,1,0,NA,2,NA
J3493,J2941,8582467,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J2941,J3493,8582478,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J2198,J2198,8582567,SOLO_NO_COOP,15,EDDY,1,0,0,B,NA,NA
J1602,J1602,8582629,SOLO_NO_COOP,18,EDDY,0,0,1,B,NA,NA
J2263,J1602,8582657,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1602,J2263,8582661,COOP_SUCCESS,1,EDDY,0,1,0,NA,4,NA
J2263,J1602,8582662,REPLACEMENT,0,EDDY,0,1,0,NA,NA,NA
J2263,J2263,8582696,SOLO_NO_COOP,6,EDDY,0,0,1,A,NA,NA
J1602,J1602,8582702,SOLO_NO_COOP,9,EDDY,0,0,1,A,NA,NA
J1602,J1602,8582742,SOLO_NO_COOP,5,EDDY,0,0,1,A,NA,NA
J2263,J2263,8582980,SOLO_NO_COOP,26,EDDY,0,0,1,A,NA,NA
J3527,J2263,8583123,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J2263,J2263,8583141,SOLO_NO_COOP,11,EDDY,0,0,1,A,NA,NA
J2263,J2263,8583165,SOLO_NO_COOP,13,EDDY,0,0,1,A,NA,NA
J1317,J1317,8583348,SOLO_NO_COOP,12,EDDY,0,0,1,A,NA,NA
J17,J17,8583367,SOLO_NO_COOP,38,STREAM,0,0,1,A,NA,NA
J17,J17,8583432,SOLO_NO_COOP,177,STREAM,0,0,1,A,NA,NA
J3527,J3527,8583645,SOLO_NO_COOP,5,EDDY,0,0,1,B,NA,NA
J2801,J2801,8583728,SOLO_NO_COOP,9,EDDY,0,0,1,B,NA,NA
J1602,J1602,8584237,SOLO_NO_COOP,10,EDDY,0,0,1,A,NA,NA
J1602,J1602,8584316,SOLO_NO_COOP,11,EDDY,0,0,1,A,NA,NA
J1602,J1602,8584666,SOLO_NO_COOP,4,EDDY,0,0,1,B,NA,NA
J1317,J1529,8584792,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J3493,J1529,8584838,COOP_SUCCESS,1,EDDY,1,1,0,NA,5,1
J3580,J2126,8584891,COOP_SUCCESS,14,STREAM,0,1,0,NA,19,12
J751,J751,8584917,SOLO_NO_COOP,20,STREAM,0,0,1,A,NA,NA
J2126,J751,8584917,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J3580,J751,8584943,COOP_SUCCESS,0,STREAM,0,1,0,NA,6,NA
J751,J2126,8584946,COOP_SUCCESS,14,STREAM,0,1,0,NA,NA,4
J751,J751,8584965,SOLO_NO_COOP,22,STREAM,0,0,1,B,NA,NA
J751,J2402,8584993,COOP_SUCCESS,0,STREAM,0,1,0,NA,5,2
J751,J751,8584995,SOLO_NO_COOP,24,STREAM,0,1,0,B,NA,NA
J2402,J751,8585058,COOP_SUCCESS,5,STREAM,0,1,0,NA,5,4
J2402,J751,8585079,COOP_SUCCESS,1,STREAM,0,1,0,NA,6,15
J751,J2402,8585097,COOP_SUCCESS,1,STREAM,0,1,0,NA,2,1
J2402,J751,8585111,COOP_SUCCESS,1,STREAM,0,1,0,NA,8,NA
J751,J2402,8585146,COOP_SUCCESS,4,STREAM,0,1,0,NA,NA,NA
J751,J751,8585156,SOLO_NO_COOP,40,STREAM,0,1,0,A,NA,NA
J751,J751,8585197,SOLO_NO_COOP,38,STREAM,0,0,1,A,NA,NA
J3228,J1902,8585235,COOP_SUCCESS,0,EDDY,1,1,0,NA,NA,6
J3228,J2263,8585235,REPLACEMENT,0,EDDY,1,1,0,NA,NA,NA
J1902,J2263,8585236,COOP_FAIL,3,EDDY,1,1,0,NA,NA,2
J1902,J2263,8585248,COOP_FAIL,1,EDDY,1,1,0,NA,6,18
J2263,J2263,8585287,SOLO_NO_COOP,16,EDDY,1,0,0,A,NA,NA
J2263,J1352,8585306,COOP_FAIL,3,EDDY,1,0,0,NA,5,3
J1352,J1602,8585309,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J2263,J1602,8585310,COOP_SUCCESS,2,EDDY,1,1,0,NA,NA,NA
J1602,J2263,8585376,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J2263,J2263,8585457,SOLO_NO_COOP,12,EDDY,0,0,1,B,NA,NA
J2130,J3473,8585672,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J2130,J2130,8585768,SOLO_NO_COOP,18,EDDY,0,0,1,A,NA,NA
J498,J498,8585821,SOLO_NO_COOP,22,STREAM,0,0,1,A,NA,NA
J505,J505,8585864,SOLO_NO_COOP,21,EDDY,0,0,1,A,NA,NA
J3567,J505,8585921,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J505,J1602,8585937,COOP_SUCCESS,4,EDDY,0,1,0,NA,3,24
J1602,J1602,8585965,SOLO_NO_COOP,7,EDDY,0,0,1,B,NA,NA
J900,J505,8586033,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J505,J1602,8586036,COOP_SUCCESS,1,EDDY,0,1,0,NA,3,1
J505,J1602,8586064,COOP_SUCCESS,4,EDDY,0,1,0,NA,13,1
J505,J1602,8586087,COOP_SUCCESS,2,EDDY,0,1,0,NA,11,1
J505,J1602,8586089,REPLACEMENT,0,EDDY,0,1,0,NA,NA,NA
J900,J505,8586121,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J3066,J3066,8586124,SOLO_NO_COOP,14,STREAM,0,0,1,A,NA,NA
J1602,J505,8586141,COOP_SUCCESS,16,EDDY,0,1,0,NA,11,NA
J505,J900,8586161,COOP_SUCCESS,20,EDDY,0,1,0,NA,NA,1
J505,J900,8586192,COOP_SUCCESS,46,EDDY,0,1,0,NA,2,8
J1102,J1102,8586268,SOLO_NO_COOP,62,STREAM,0,0,1,B,NA,NA
J505,J1902,8586305,COOP_FAIL,22,EDDY,1,0,0,NA,2,3
J1902,J505,8586348,COOP_FAIL,6,EDDY,1,0,0,NA,9,3
J1902,J2467,8586354,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J505,J2467,8586355,COOP_SUCCESS,1,EDDY,1,1,0,NA,NA,1
J505,J505,8586356,SOLO_NO_COOP,23,EDDY,1,1,0,B,NA,NA
J2467,J505,8586356,REPLACEMENT,0,EDDY,1,1,0,NA,NA,NA
J505,J1317,8586382,COOP_FAIL,2,EDDY,1,0,0,NA,3,4
J1317,J2801,8586416,COOP_SUCCESS,3,EDDY,1,1,0,NA,12,21
J1317,J1317,8586467,SOLO_NO_COOP,7,EDDY,1,0,0,B,NA,NA
J3565,J3565,8586498,SOLO_NO_COOP,15,STREAM,0,0,1,A,NA,NA
J2801,J2801,8586521,SOLO_NO_COOP,10,EDDY,0,0,1,A,NA,NA
J3585,J2263,8586596,COOP_FAIL,6,STREAM,1,0,0,NA,5,14
J1352,J1352,8586637,SOLO_NO_COOP,32,EDDY,0,0,1,A,NA,NA
J2263,J3580,8586653,COOP_SUCCESS,0,STREAM,1,1,0,NA,2,2
J3580,J2263,8586656,REPLACEMENT,0,STREAM,1,1,0,NA,NA,NA
J2263,J2263,8586656,SOLO_NO_COOP,7,STREAM,1,1,0,A,NA,NA
J2263,J3580,8586688,COOP_SUCCESS,20,STREAM,1,1,0,NA,23,5
J2263,J3580,8586739,COOP_SUCCESS,7,STREAM,0,1,0,NA,21,8
J1352,J1352,8586747,SOLO_NO_COOP,68,EDDY,0,0,1,B,NA,NA
J2263,J2263,8586755,SOLO_NO_COOP,17,STREAM,0,0,1,A,NA,NA
J2263,J3580,8586818,COOP_SUCCESS,24,STREAM,0,1,0,NA,3,NA
J2263,J3580,8586843,COOP_SUCCESS,8,STREAM,0,1,0,NA,NA,NA
J2801,J2801,8586845,SOLO_NO_COOP,24,EDDY,0,0,1,A,NA,NA
J2263,J3580,8586869,COOP_SUCCESS,31,STREAM,0,1,0,NA,NA,4
J2263,J3580,8586914,COOP_SUCCESS,11,STREAM,0,1,0,NA,5,NA
J2263,J3580,8586930,COOP_SUCCESS,36,STREAM,0,1,0,NA,NA,NA
J2263,J3580,8586970,COOP_SUCCESS,11,STREAM,0,1,0,NA,NA,2
J2263,J2263,8586984,SOLO_NO_COOP,38,STREAM,0,1,0,A,NA,NA
J3580,J2263,8587044,COOP_SUCCESS,24,STREAM,0,1,0,NA,3,3
J2263,J3580,8587079,COOP_SUCCESS,10,STREAM,0,1,0,NA,7,NA
J3580,J2263,8587113,COOP_SUCCESS,8,STREAM,0,1,0,NA,NA,NA
J2263,J3580,8587132,COOP_SUCCESS,17,STREAM,0,1,0,NA,NA,1
J3580,J3580,8587230,SOLO_NO_COOP,14,STREAM,0,0,1,A,NA,NA
J3580,J1949,8587305,COOP_SUCCESS,12,STREAM,0,1,0,NA,12,9
J972,J972,8587350,SOLO_NO_COOP,17,EDDY,0,0,1,A,NA,NA
J972,J972,8587369,SOLO_NO_COOP,7,EDDY,0,0,1,A,NA,NA
J1949,J1949,8587378,SOLO_NO_COOP,169,STREAM,0,0,1,B,NA,NA
J972,J972,8587380,SOLO_NO_COOP,46,EDDY,0,0,1,A,NA,NA
J1529,J1529,8587557,SOLO_NO_COOP,14,EDDY,0,0,1,B,NA,NA
J3527,J1317,8588176,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1317,J1317,8588246,SOLO_NO_COOP,78,EDDY,0,0,1,B,NA,NA
J1602,J1602,8661923,SOLO_NO_COOP,10,EDDY,0,0,1,B,NA,NA
J1602,J1602,8661974,SOLO_NO_COOP,13,EDDY,0,0,1,B,NA,NA
J1602,J1602,8662146,SOLO_NO_COOP,7,EDDY,0,0,1,B,NA,NA
J1602,J1602,8662169,SOLO_NO_COOP,20,EDDY,0,0,1,B,NA,NA
J2197,J2197,8662502,SOLO_NO_COOP,10,EDDY,0,0,1,B,NA,NA
J1902,J972,8662522,COOP_FAIL,0,EDDY,1,1,0,NA,2,1
J972,J2197,8662531,COOP_SUCCESS,0,EDDY,1,1,0,NA,3,7
J2197,J2197,8662539,SOLO_NO_COOP,11,EDDY,1,1,0,B,NA,NA
J2197,J972,8662543,COOP_SUCCESS,1,EDDY,1,1,0,NA,2,3
J972,J972,8662570,SOLO_NO_COOP,24,EDDY,1,1,0,A,NA,NA
J1352,J972,8662637,COOP_FAIL,15,EDDY,1,0,0,NA,NA,NA
J1352,J1902,8662654,COOP_SUCCESS,11,EDDY,1,1,0,NA,NA,NA
J1352,J1352,8662702,SOLO_NO_COOP,15,EDDY,1,0,0,A,NA,NA
J2402,J2402,8662726,SOLO_NO_COOP,20,STREAM,0,0,1,A,NA,NA
J1352,J1480,8662730,COOP_FAIL,16,EDDY,1,0,0,NA,NA,NA
J1480,J1902,8662757,COOP_FAIL,5,EDDY,1,0,0,NA,NA,4
J2402,J2402,8662757,SOLO_NO_COOP,10,STREAM,0,0,1,B,NA,NA
J1480,J505,8662762,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1902,J505,8662763,COOP_FAIL,1,EDDY,1,0,0,NA,NA,2
J1902,J1480,8662766,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1480,J505,8662778,COOP_SUCCESS,0,EDDY,1,1,0,NA,2,1
J505,J505,8662779,SOLO_NO_COOP,22,EDDY,1,1,0,A,NA,NA
J1915,J2402,8662802,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J2402,J2198,8662807,COOP_FAIL,3,STREAM,1,0,0,NA,NA,2
J2198,J2402,8662810,REPLACEMENT,0,STREAM,1,0,0,NA,NA,NA
J2801,J1480,8662818,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1480,J1480,8662818,SOLO_NO_COOP,57,EDDY,1,0,0,B,NA,NA
J2198,J2198,8662829,SOLO_NO_COOP,19,STREAM,1,0,0,B,NA,NA
J1480,J1317,8662875,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J972,J972,8662881,SOLO_NO_COOP,47,EDDY,1,0,0,A,NA,NA
J1529,J1529,8662928,SOLO_NO_COOP,32,EDDY,0,0,1,A,NA,NA
J972,J1529,8662928,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1915,J1915,8662982,SOLO_NO_COOP,29,STREAM,0,0,1,A,NA,NA
J1529,J1529,8662989,SOLO_NO_COOP,19,EDDY,0,0,1,A,NA,NA
J1915,J1915,8663020,SOLO_NO_COOP,50,STREAM,0,0,1,A,NA,NA
J580,J580,8663136,SOLO_NO_COOP,13,STREAM,0,0,1,B,NA,NA
J972,J972,8663223,SOLO_NO_COOP,15,EDDY,0,0,1,A,NA,NA
J505,J972,8663256,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J972,J972,8663256,SOLO_NO_COOP,16,EDDY,0,0,1,A,NA,NA
J972,J3567,8663288,COOP_SUCCESS,0,EDDY,0,1,0,NA,11,2
J972,J972,8663290,SOLO_NO_COOP,26,EDDY,0,1,0,A,NA,NA
J505,J505,8663316,SOLO_NO_COOP,14,EDDY,0,0,1,A,NA,NA
J505,J2941,8663330,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J3591,J3591,8663344,SOLO_NO_COOP,72,STREAM,0,0,1,A,NA,NA
J2941,J2952,8663345,COOP_FAIL,0,EDDY,1,0,0,NA,2,NA
J2941,J2952,8663350,COOP_FAIL,1,EDDY,1,0,0,NA,2,1
J793,J2952,8663358,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J2941,J2941,8663418,SOLO_NO_COOP,8,EDDY,1,0,0,A,NA,NA
J1602,J1602,8663443,SOLO_NO_COOP,15,EDDY,1,0,0,A,NA,NA
J3591,J3560,8663449,COOP_SUCCESS,10,STREAM,0,1,0,NA,14,28
J1915,J1915,8663527,SOLO_NO_COOP,19,STREAM,0,0,1,B,NA,NA
J1602,J1602,8663616,SOLO_NO_COOP,34,EDDY,0,0,1,B,NA,NA
J2198,J2198,8663635,SOLO_NO_COOP,24,STREAM,0,0,1,B,NA,NA
J2198,J2198,8663685,SOLO_NO_COOP,49,STREAM,0,0,1,B,NA,NA
J3567,J793,8663705,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1902,J1902,8663707,SOLO_NO_COOP,43,EDDY,0,0,1,B,NA,NA
J1902,J1902,8663753,SOLO_NO_COOP,9,EDDY,0,0,1,B,NA,NA
J2198,J2198,8663760,SOLO_NO_COOP,27,STREAM,0,0,1,B,NA,NA
J2198,J580,8663762,COOP_SUCCESS,0,STREAM,0,1,0,NA,1,2
J2198,J580,8663762,REPLACEMENT,0,STREAM,0,1,0,NA,NA,NA
J1902,J1902,8663786,SOLO_NO_COOP,29,EDDY,0,0,1,B,NA,NA
J2198,J2198,8663799,SOLO_NO_COOP,58,STREAM,0,0,1,A,NA,NA
J793,J793,8663818,SOLO_NO_COOP,18,EDDY,0,0,1,B,NA,NA
J2198,J2198,8663857,SOLO_NO_COOP,29,STREAM,0,0,1,B,NA,NA
J2196,J2196,8663869,SOLO_NO_COOP,6,EDDY,0,0,1,B,NA,NA
J2942,J2942,8663926,SOLO_NO_COOP,28,EDDY,0,0,1,B,NA,NA
J2668,J2130,8663975,COOP_FAIL,1,EDDY,1,0,0,NA,2,7
J2607,J2607,8664023,SOLO_NO_COOP,5,EDDY,1,0,0,B,NA,NA
J2668,J2668,8664123,SOLO_NO_COOP,26,EDDY,0,0,1,A,NA,NA
J2668,J2668,8664181,SOLO_NO_COOP,41,EDDY,0,0,1,A,NA,NA
J2668,J2668,8664227,SOLO_NO_COOP,64,EDDY,0,0,1,A,NA,NA
J3493,J2550,8664376,COOP_FAIL,1,EDDY,1,0,0,NA,4,NA
J3493,J3493,8664380,SOLO_NO_COOP,20,EDDY,1,0,0,B,NA,NA
J3527,J3527,8664402,SOLO_NO_COOP,25,EDDY,1,0,0,A,NA,NA
J3527,J3527,8664433,SOLO_NO_COOP,11,EDDY,1,0,0,A,NA,NA
J972,J972,8664819,SOLO_NO_COOP,48,EDDY,0,0,1,A,NA,NA
J1915,J1915,8664835,SOLO_NO_COOP,38,STREAM,0,0,1,A,NA,NA
J2126,J1915,8664854,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J2126,J1915,8664908,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J1915,J1915,8664908,SOLO_NO_COOP,17,STREAM,0,0,1,A,NA,NA
J1915,J1915,8664938,SOLO_NO_COOP,14,STREAM,0,0,1,A,NA,NA
J1915,J2263,8664953,COOP_SUCCESS,31,STREAM,0,1,0,NA,2,NA
J2263,J1915,8664990,COOP_SUCCESS,3,STREAM,0,1,0,NA,2,3
J2263,J1915,8664994,COOP_SUCCESS,0,STREAM,0,1,0,NA,NA,2
J2263,J1915,8665002,COOP_SUCCESS,44,STREAM,0,1,0,NA,3,NA
J2263,J1915,8665066,COOP_SUCCESS,2,STREAM,0,1,0,NA,NA,2
J1602,J1602,8665072,SOLO_NO_COOP,25,EDDY,0,0,1,B,NA,NA
J1915,J2263,8665098,COOP_SUCCESS,5,STREAM,0,1,0,NA,28,NA
J1915,J448,8665105,COOP_FAIL,2,STREAM,1,1,0,NA,NA,7
J2263,J2263,8665121,SOLO_NO_COOP,42,STREAM,1,0,0,A,NA,NA
J1602,J1602,8665129,SOLO_NO_COOP,32,EDDY,0,0,1,A,NA,NA
J2263,J448,8665163,REPLACEMENT,0,STREAM,1,0,0,NA,NA,NA
J2263,J448,8665164,COOP_FAIL,21,STREAM,1,0,0,NA,2,NA
J1602,J1602,8665170,SOLO_NO_COOP,15,EDDY,0,0,1,B,NA,NA
J448,J3588,8665190,COOP_FAIL,3,STREAM,1,0,0,NA,NA,18
J3588,J510,8665211,REPLACEMENT,0,STREAM,1,0,0,NA,NA,NA
J510,J510,8665262,SOLO_NO_COOP,17,STREAM,1,0,0,A,NA,NA
J1317,J1317,8665336,SOLO_NO_COOP,22,EDDY,0,0,1,B,NA,NA
J3588,J2402,8665371,COOP_SUCCESS,16,STREAM,0,1,0,NA,25,NA
J2402,J3588,8665396,COOP_SUCCESS,42,STREAM,0,1,0,NA,NA,NA
J1602,J1602,8665427,SOLO_NO_COOP,8,EDDY,0,0,1,B,NA,NA
J2402,J3588,8665455,COOP_SUCCESS,5,STREAM,0,1,0,NA,NA,NA
J2402,J2126,8665461,COOP_SUCCESS,1,STREAM,0,1,0,NA,NA,NA
J2126,J2402,8665477,COOP_SUCCESS,18,STREAM,0,1,0,NA,NA,1
J2126,J2402,8665496,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J2126,J2402,8665504,COOP_SUCCESS,2,STREAM,0,1,0,NA,3,8
J2126,J1507,8665543,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J1507,J3588,8665555,COOP_FAIL,2,STREAM,1,0,0,NA,5,1
J2941,J2941,8665558,SOLO_NO_COOP,23,EDDY,0,0,1,B,NA,NA
J1352,J1352,8665587,SOLO_NO_COOP,7,EDDY,0,0,1,A,NA,NA
J2952,J1352,8665587,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J2126,J2126,8665588,SOLO_NO_COOP,8,STREAM,1,0,0,B,NA,NA
J1352,J2941,8665597,COOP_FAIL,1,EDDY,1,0,0,NA,1,6
J3081,J2126,8665601,COOP_SUCCESS,2,STREAM,1,1,0,NA,3,3
J1507,J1507,8665615,SCROUNGE,53,STREAM,1,1,0,B,NA,NA
J1507,J2126,8665668,REPLACEMENT,0,STREAM,1,0,0,NA,NA,NA
J2126,J2126,8665668,SOLO_NO_COOP,23,STREAM,1,0,0,B,NA,NA
J2126,J2126,8665802,SOLO_NO_COOP,33,STREAM,0,0,1,B,NA,NA
J2126,J2126,8665990,SOLO_NO_COOP,10,STREAM,0,0,1,B,NA,NA
J1602,J1602,8666027,SOLO_NO_COOP,19,EDDY,0,0,1,A,NA,NA
J1602,J1602,8666084,SOLO_NO_COOP,10,EDDY,0,0,1,B,NA,NA
J1102,J1102,8666205,SOLO_NO_COOP,7,STREAM,0,0,1,B,NA,NA
J580,J2961,8666264,COOP_SUCCESS,10,STREAM,0,1,0,NA,22,NA
J2961,J2961,8666297,SOLO_NO_COOP,33,STREAM,0,0,1,B,NA,NA
J2961,J2961,8666340,SOLO_NO_COOP,10,STREAM,0,0,1,B,NA,NA
J1602,J1602,8666848,SOLO_NO_COOP,9,EDDY,0,0,1,B,NA,NA
J2486,J1602,8666985,COOP_SUCCESS,3,EDDY,0,1,0,NA,2,NA
J2486,J1602,8667002,COOP_SUCCESS,0,EDDY,0,1,0,NA,NA,2
J2801,J1602,8667031,COOP_FAIL,0,EDDY,1,0,0,NA,1,2
J2801,J1602,8667031,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1602,J793,8667061,COOP_SUCCESS,0,EDDY,1,1,0,NA,2,1
J972,J972,8667063,SCROUNGE,3,EDDY,1,1,0,A,NA,NA
J1529,J1529,8667066,SCROUNGE,3,EDDY,1,1,0,A,NA,NA
J1529,J1529,8667078,SOLO_NO_COOP,15,EDDY,1,0,0,A,NA,NA
J1529,J793,8667114,COOP_FAIL,7,EDDY,1,0,0,NA,2,3
J972,J972,8667124,SOLO_NO_COOP,18,EDDY,1,0,0,A,NA,NA
J793,J972,8667124,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J972,J2801,8667151,COOP_FAIL,2,EDDY,1,0,0,NA,9,NA
J2801,J2941,8667189,COOP_FAIL,1,EDDY,1,0,0,NA,2,NA
J2941,J2941,8667191,SOLO_NO_COOP,26,EDDY,1,0,0,A,NA,NA
J2801,J2941,8667233,COOP_FAIL,3,EDDY,1,0,0,NA,4,2
J2801,J2801,8667244,SOLO_NO_COOP,75,EDDY,1,0,0,A,NA,NA
J2263,J2263,8667323,SOLO_NO_COOP,10,EDDY,1,0,0,B,NA,NA
J1480,J1480,8667333,SOLO_NO_COOP,13,EDDY,1,0,0,B,NA,NA
J2263,J1480,8667333,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J2263,J2263,8667348,SOLO_NO_COOP,15,EDDY,1,0,0,A,NA,NA
J510,J510,8667359,SOLO_NO_COOP,19,STREAM,0,0,1,A,NA,NA
J2263,J2263,8667382,SOLO_NO_COOP,27,EDDY,0,0,1,A,NA,NA
J2263,J751,8667389,COOP_SUCCESS,2,EDDY,0,1,0,NA,2,4
J751,J2263,8667395,REPLACEMENT,0,EDDY,0,1,0,NA,NA,NA
J510,J510,8667396,SOLO_NO_COOP,60,STREAM,0,0,1,A,NA,NA
J2263,J2263,8667443,SOLO_NO_COOP,29,EDDY,0,0,1,B,NA,NA
J2263,J2263,8667476,SOLO_NO_COOP,15,EDDY,0,0,1,B,NA,NA
J2128,J2263,8667571,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J2263,J751,8667578,COOP_SUCCESS,1,EDDY,0,1,0,NA,7,4
J2263,J2263,8667584,SOLO_NO_COOP,5,EDDY,0,1,0,B,NA,NA
J751,J2263,8667593,COOP_SUCCESS,11,EDDY,0,1,0,NA,2,NA
J2263,J751,8667607,COOP_SUCCESS,0,EDDY,0,1,0,NA,NA,2
J751,J2263,8667612,COOP_SUCCESS,7,EDDY,0,1,0,NA,3,NA
J751,J2128,8667621,COOP_SUCCESS,0,EDDY,0,1,0,NA,NA,1
J1529,J1529,8667628,SCROUNGE,3,EDDY,0,1,0,A,NA,NA
J2402,J2402,8667635,SOLO_NO_COOP,49,STREAM,0,0,1,A,NA,NA
J1529,J1529,8667636,SOLO_NO_COOP,38,EDDY,0,1,0,A,NA,NA
J1529,J2263,8667678,COOP_FAIL,1,EDDY,1,0,0,NA,2,4
J751,J505,8667690,COOP_SUCCESS,10,EDDY,1,1,0,NA,5,8
J751,J505,8667716,COOP_SUCCESS,11,EDDY,1,1,0,NA,3,4
J505,J505,8667733,SOLO_NO_COOP,7,EDDY,1,0,0,B,NA,NA
J751,J505,8667746,COOP_SUCCESS,13,EDDY,1,1,0,NA,5,NA
J505,J751,8667771,COOP_SUCCESS,3,EDDY,1,1,0,NA,2,6
J505,J505,8667784,SOLO_NO_COOP,10,EDDY,1,1,0,B,NA,NA
J505,J751,8667802,COOP_SUCCESS,6,EDDY,0,1,0,NA,4,2
J3522,J3522,8667841,SOLO_NO_COOP,75,STREAM,0,0,1,B,NA,NA
J505,J505,8667868,SOLO_NO_COOP,19,EDDY,0,0,1,B,NA,NA
J505,J505,8667903,SOLO_NO_COOP,10,EDDY,0,0,1,B,NA,NA
J505,J505,8667937,SOLO_NO_COOP,19,EDDY,0,0,1,B,NA,NA
J2607,J505,8668027,COOP_FAIL,0,EDDY,1,0,0,NA,2,2
J505,J505,8668084,SOLO_NO_COOP,20,EDDY,1,0,0,A,NA,NA
J3566,J3566,8668108,SOLO_NO_COOP,18,STREAM,0,0,1,A,NA,NA
J3581,J3566,8668133,COOP_SUCCESS,17,STREAM,0,1,0,NA,6,29
J3581,J3566,8668179,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J3581,J3566,8668194,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J3566,J2198,8668203,COOP_SUCCESS,1,STREAM,0,1,0,NA,1,1
J2198,J2198,8668218,SOLO_NO_COOP,6,STREAM,0,1,0,B,NA,NA
J3566,J2198,8668218,REPLACEMENT,0,STREAM,0,1,0,NA,NA,NA
J1352,J1352,8668229,SOLO_NO_COOP,12,EDDY,0,0,1,A,NA,NA
J2198,J3566,8668234,COOP_SUCCESS,15,STREAM,0,1,0,NA,2,NA
J2198,J3560,8668255,COOP_SUCCESS,17,STREAM,0,1,0,NA,NA,NA
J793,J1352,8668256,COOP_FAIL,29,EDDY,1,0,0,NA,10,1
J3560,J2198,8668275,COOP_SUCCESS,7,STREAM,0,1,0,NA,NA,1
J793,J1352,8668286,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1352,J793,8668291,COOP_FAIL,5,EDDY,1,0,0,NA,NA,11
J2198,J2198,8668296,SOLO_NO_COOP,14,STREAM,0,0,1,A,NA,NA
